X,Y,truck_name,repair_type,date_fixed,date_fixed1,address,activity_type,longitude,latitude,FID
-76.1043889289279,43.0535221105445,261             ,SNOW & ICE,2017/03/13 05:19:59+00,2017/03/13 05:20:00+00,2500-14 ERIE BLVD E & SEELEY RD                   ,    Stop Moving,-76.104388928928,43.0535221105445,2071
-76.1125911317086,43.0551726105307,208             ,SNOW & ICE,2017/03/13 05:20:00+00,2017/03/13 05:20:01+00,1216 CANAL ST REAR                                ,    Stop Moving,-76.1125911317086,43.0551726105307,2072
-76.1639591479553,43.0493189074666,285             ,SNOW & ICE,2017/03/13 05:20:02+00,2017/03/13 05:20:02+00,620 ERIE BLVD W & LEAVENWORTH                     ,    Spreader Off,-76.1639591479553,43.0493189074666,2073
-76.119014232623,43.0388984072911,286             ,SNOW & ICE,2017/03/13 05:20:03+00,2017/03/13 05:20:03+00,101 CLARKE ST & WESTCOTT ST                       ,    ,-76.119014232623,43.0388984072911,2074
-76.1010761270074,43.0417547085096,263             ,SNOW & ICE,2017/03/13 05:20:05+00,2017/03/13 05:20:05+00,1723 MEADOWBROOK DR & HURLBURT                    ,    ,-76.1010761270074,43.0417547085096,2075
-76.1126541317217,43.0550716105097,208             ,SNOW & ICE,2017/03/13 05:20:06+00,2017/03/13 05:20:07+00,1216 CANAL ST REAR                                ,    ,-76.1126541317217,43.0550716105097,2076
-76.1042416288819,43.0535466105547,261             ,SNOW & ICE,2017/03/13 05:20:12+00,2017/03/13 05:20:13+00,2500-14 ERIE BLVD E & SEELEY RD                   ,  Start Moving  Spreader On,-76.1042416288819,43.0535466105547,2077
-76.1794969515623,43.0294162032068,210             ,SNOW & ICE,2017/03/13 05:20:18+00,2017/03/13 05:20:19+00,1017 STOLP AVE                                    ,    ,-76.1794969515623,43.0294162032068,2078
-76.1123136316093,43.055044910518,216             ,SNOW & ICE,2017/03/13 05:20:23+00,2017/03/13 05:20:23+00,1216 CANAL ST REAR                                ,    ,-76.1123136316093,43.055044910518,2079
-76.1054841294188,43.0554054108483,265             ,SNOW & ICE,2017/03/13 05:20:24+00,2017/03/13 05:20:25+00,116 MIDLER RAMP DR W                              ,    ,-76.1054841294188,43.0554054108483,2080
-76.1661492486327,43.0488579072971,285             ,SNOW & ICE,2017/03/13 05:20:25+00,2017/03/13 05:20:25+00,648-62 ERIE BLVD W & VAN RENSSEL                  ,    Spreader On,-76.1661492486327,43.0488579072971,2081
-76.1165222318239,43.0390306074118,286             ,SNOW & ICE,2017/03/13 05:20:29+00,2017/03/13 05:20:30+00,684 ALLEN ST & CLARKE ST                          ,    Plow Down,-76.1165222318239,43.0390306074118,2082
-76.1662419486838,43.0491502073472,285             ,SNOW & ICE,2017/03/13 05:20:33+00,2017/03/13 05:20:33+00,648-62 ERIE BLVD W & VAN RENSSEL                  ,    ,-76.1662419486838,43.0491502073472,2083
-76.1644677464736,43.0264457032429,283             ,SNOW & ICE,2017/03/13 05:20:41+00,2017/03/13 05:20:41+00,117 ONONDAGA PARK DR SYRACUSE 13207               ,    ,-76.1644677464736,43.0264457032429,2084
-76.1153064314308,43.0390504074624,286             ,SNOW & ICE,2017/03/13 05:20:46+00,2017/03/13 05:20:47+00,211 CLARKE ST & FELLOWS AVE                       ,    Stop Moving,-76.1153064314308,43.0390504074624,2085
-76.1113569313272,43.0554389106274,179             ,SNOW & ICE,2017/03/13 05:20:48+00,2017/03/13 05:20:49+00,1820 EB I 690 SYRACUSE 13210                      ,    ,-76.1113569313272,43.0554389106274,2086
-76.115273631416,43.038992107453,286             ,SNOW & ICE,2017/03/13 05:20:52+00,2017/03/13 05:20:53+00,210 CLARKE ST & FELLOWS AVE                       ,    Plow Up,-76.115273631416,43.038992107453,2087
-76.1470086396522,43.0103284009546,267             ,SNOW & ICE,2017/03/13 05:20:53+00,2017/03/13 05:20:53+00,325 BALLANTYNE RD & MIDLAND A                     ,    ,-76.1470086396522,43.0103284009546,2088
-76.1536881444581,43.0470282074436,178             ,SNOW & ICE,2017/03/13 05:20:58+00,2017/03/13 05:20:58+00,416-30 CLINTON ST S & JEFFERSON                   ,    ,-76.1536881444581,43.0470282074436,2089
-76.1152604314096,43.038962107448,286             ,SNOW & ICE,2017/03/13 05:20:59+00,2017/03/13 05:21:00+00,210 CLARKE ST & FELLOWS AVE                       ,    ,-76.1152604314096,43.038962107448,2090
-76.1058629284917,43.0407929081478,263             ,SNOW & ICE,2017/03/13 05:21:04+00,2017/03/13 05:21:04+00,121 BRADFORD PKWY & MEADOWBRO                     ,    ,-76.1058629284917,43.0407929081478,2091
-76.1125136316747,43.0550517105115,208             ,SNOW & ICE,2017/03/13 05:21:06+00,2017/03/13 05:21:06+00,1216 CANAL ST REAR                                ,    ,-76.1125136316747,43.0550517105115,2092
-76.0943326257477,43.0546844111468,261             ,SNOW & ICE,2017/03/13 05:21:08+00,2017/03/13 05:21:09+00,2792 ERIE BLVD E & LIME ST                        ,    ,-76.0943326257477,43.0546844111468,2093
-76.1121561315549,43.0549989105156,216             ,SNOW & ICE,2017/03/13 05:21:08+00,2017/03/13 05:21:08+00,1231 CANAL ST SYRACUSE 13210                      ,    Start Moving,-76.1121561315549,43.0549989105156,2094
-76.1062386286038,43.0406574081083,263             ,SNOW & ICE,2017/03/13 05:21:10+00,2017/03/13 05:21:10+00,121 BRADFORD PKWY & MEADOWBRO                     ,    Spreader On,-76.1062386286038,43.0406574081083,2095
-76.1152527314229,43.0391826074888,286             ,SNOW & ICE,2017/03/13 05:21:12+00,2017/03/13 05:21:13+00,211 CLARKE ST & FELLOWS AVE                       ,    ,-76.1152527314229,43.0391826074888,2096
-76.1537219444717,43.0470656074492,178             ,SNOW & ICE,2017/03/13 05:21:12+00,2017/03/13 05:21:12+00,416-30 CLINTON ST S & JEFFERSON                   ,    Start Moving,-76.1537219444717,43.0470656074492,2097
-76.1063932286611,43.0407567081206,263             ,SNOW & ICE,2017/03/13 05:21:15+00,2017/03/13 05:21:15+00,121 BRADFORD PKWY & MEADOWBRO                     ,    ,-76.1063932286611,43.0407567081206,2098
-76.1795107515667,43.0294159032062,210             ,SNOW & ICE,2017/03/13 05:21:18+00,2017/03/13 05:21:19+00,1017 STOLP AVE                                    ,    ,-76.1795107515667,43.0294159032062,2099
-76.1054834294187,43.0554069108486,265             ,SNOW & ICE,2017/03/13 05:21:24+00,2017/03/13 05:21:25+00,116 MIDLER RAMP DR W                              ,    ,-76.1054834294187,43.0554069108486,2100
-76.1154131314708,43.039124707472,286             ,SNOW & ICE,2017/03/13 05:21:29+00,2017/03/13 05:21:30+00,211 CLARKE ST & FELLOWS AVE                       ,    Start Moving,-76.1154131314708,43.039124707472,2101
-76.1038742291303,43.0586614115089,261             ,SNOW & ICE,2017/03/13 05:25:55+00,2017/03/13 05:25:56+00,2317 BURNET AVE & NICHOLS AVE                     ,    ,-76.1038742291303,43.0586614115089,2102
-76.1154752314906,43.0391206074688,286             ,SNOW & ICE,2017/03/13 05:21:30+00,2017/03/13 05:21:31+00,211 CLARKE ST & FELLOWS AVE                       ,    Plow Down,-76.1154752314906,43.0391206074688,2103
-76.0902289249627,43.0622956127041,208             ,SNOW & ICE,2017/03/13 05:38:34+00,2017/03/13 05:38:34+00,424 BOSTON ST                                     ,    ,-76.0902289249627,43.0622956127041,2104
-76.1290614363974,43.0460519082175,267             ,SNOW & ICE,2017/03/13 05:51:22+00,2017/03/13 05:51:23+00,100 OSTROM AVE & COMSTOCK PL                      ,    ,-76.1290614363974,43.0460519082175,2105
-76.1556741453865,43.0509737080917,210             ,SNOW & ICE,2017/03/13 05:46:32+00,2017/03/13 05:46:33+00,102 FRANKLIN ST S & ERIE BLVD                     ,    Stop Moving,-76.1556741453865,43.0509737080917,2106
-76.1706186503976,43.0532287079269,285             ,SNOW & ICE,2017/03/13 05:42:10+00,2017/03/13 05:42:10+00,955 GENESEE ST W & GEDDES ST                      ,    Start Moving,-76.1706186503976,43.0532287079269,2107
-76.1035177294449,43.0646436126218,208             ,SNOW & ICE,2017/03/13 05:42:13+00,2017/03/13 05:42:13+00,261 NICHOLS AVE                                   ,    ,-76.1035177294449,43.0646436126218,2108
-76.1054764294141,43.055375210843,265             ,SNOW & ICE,2017/03/13 05:42:24+00,2017/03/13 05:42:25+00,116 MIDLER RAMP DR W                              ,    ,-76.1054764294141,43.055375210843,2109
-76.1356047370941,43.0262129043172,267             ,SNOW & ICE,2017/03/13 05:42:25+00,2017/03/13 05:42:25+00,736 COLVIN ST E & JAMESVILLE                      ,    ,-76.1356047370941,43.0262129043172,2110
-76.1707136503444,43.052062607709,285             ,SNOW & ICE,2017/03/13 05:42:26+00,2017/03/13 05:42:27+00,401 GEDDES ST N & PARK AVE                        ,    Spreader On,-76.1707136503444,43.052062607709,2111
-76.1524374465696,43.0819571139076,216             ,SNOW & ICE,2017/03/13 05:42:28+00,2017/03/13 05:42:28+00,310 MARTIN ST                                     ,    Spreader Off,-76.1524374465696,43.0819571139077,2112
-76.110023629232,43.032303106426,263             ,SNOW & ICE,2017/03/13 05:42:30+00,2017/03/13 05:42:30+00,730 CRAWFORD AVE                                  ,    Spreader Off,-76.110023629232,43.032303106426,2113
-76.1192584328158,43.0404786075722,286             ,SNOW & ICE,2017/03/13 05:42:37+00,2017/03/13 05:42:38+00,548 WESTCOTT ST TO BEECH ST S                     ,    ,-76.1192584328158,43.0404786075722,2114
-76.1656592473463,43.0332012044387,283             ,SNOW & ICE,2017/03/13 05:42:39+00,2017/03/13 05:42:39+00,806-08 BELLEVUE AVE                               ,    ,-76.1656592473463,43.0332012044387,2115
-76.1530972467521,43.0815191138017,216             ,SNOW & ICE,2017/03/13 05:42:44+00,2017/03/13 05:42:44+00,318 MARTIN ST                                     ,    ,-76.1530972467521,43.0815191138017,2116
-76.1530739467424,43.0814892137971,216             ,SNOW & ICE,2017/03/13 05:42:45+00,2017/03/13 05:42:45+00,318 MARTIN ST                                     ,    Stop Moving,-76.1530739467424,43.0814892137971,2117
-76.172759750073,43.0390824052445,210             ,SNOW & ICE,2017/03/13 05:42:46+00,2017/03/13 05:42:47+00,810-14 GEDDES ST S & DELAWARE ST                  ,    ,-76.172759750073,43.0390824052445,2118
-76.11133573132,43.0554347106274,179             ,SNOW & ICE,2017/03/13 05:42:48+00,2017/03/13 05:42:49+00,1820 EB I 690 SYRACUSE 13210                      ,    ,-76.11133573132,43.0554347106274,2119
-76.1087287305382,43.0563297108927,178             ,SNOW & ICE,2017/03/13 05:42:55+00,2017/03/13 05:41:48+00,2 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210    ,    ,-76.1087287305382,43.0563297108927,2120
-76.1737571513366,43.0521294076033,285             ,SNOW & ICE,2017/03/13 05:43:00+00,2017/03/13 05:43:01+00,744 PARK AVE & LIBERTY ST                         ,    ,-76.1737571513366,43.0521294076033,2121
-76.1149696329745,43.0620409117007,208             ,SNOW & ICE,2017/03/13 05:29:47+00,2017/03/13 05:29:47+00,269 SHOTWELL PK                                   ,    Start Moving,-76.1149696329745,43.0620409117007,2122
-76.1073672300174,43.0552309107434,261             ,SNOW & ICE,2017/03/13 05:43:03+00,2017/03/13 05:40:20+00,1273 CANAL ST SYRACUSE 13210                      ,    ,-76.1073672300174,43.0552309107434,2123
-76.17383265137,43.0522534076231,285             ,SNOW & ICE,2017/03/13 05:43:05+00,2017/03/13 05:43:06+00,800-02 PARK AVE & LIBERTY ST                      ,    ,-76.17383265137,43.0522534076231,2124
-76.1721029499823,43.0407809055822,210             ,SNOW & ICE,2017/03/13 05:43:05+00,2017/03/13 05:43:06+00,701 GEDDES ST S & SHONNARD ST                     ,    Spreader Off,-76.1721029499823,43.0407809055822,2125
-76.1720931499805,43.0408002055861,210             ,SNOW & ICE,2017/03/13 05:43:06+00,2017/03/13 05:43:07+00,701 GEDDES ST S & SHONNARD ST                     ,    Stop Moving,-76.1720931499805,43.0408002055861,2126
-76.1530227467302,43.0815502138103,216             ,SNOW & ICE,2017/03/13 05:43:06+00,2017/03/13 05:43:06+00,318 MARTIN ST                                     ,    Start Moving,-76.1530227467302,43.0815502138103,2127
-76.1038809298555,43.0687127133553,208             ,SNOW & ICE,2017/03/13 05:43:13+00,2017/03/13 05:43:13+00,3100-06 JAMES ST & NICHOLS AVE                    ,    ,-76.1038809298555,43.0687127133553,2128
-76.1524039465563,43.081924413903,216             ,SNOW & ICE,2017/03/13 05:43:17+00,2017/03/13 05:43:17+00,310 MARTIN ST                                     ,    Spreader On,-76.1524039465563,43.081924413903,2129
-76.1719017499523,43.0412702056799,210             ,SNOW & ICE,2017/03/13 05:43:17+00,2017/03/13 05:43:18+00,625-45 GEDDES ST S & SHONNARD ST                  ,  Start Moving  Spreader On,-76.1719017499523,43.0412702056799,2130
-76.103743729829,43.0689641134068,208             ,SNOW & ICE,2017/03/13 05:43:21+00,2017/03/13 05:43:22+00,3107 JAMES ST & RIGI AVE                          ,    ,-76.103743729829,43.0689641134068,2131
-76.1092159292069,43.0356022070639,263             ,SNOW & ICE,2017/03/13 05:43:24+00,2017/03/13 05:43:24+00,600 CRAWFORD AVE & EUCLID AVE                     ,    ,-76.1092159292069,43.0356022070639,2132
-76.105477729414,43.0553679108416,265             ,SNOW & ICE,2017/03/13 05:43:24+00,2017/03/13 05:43:25+00,116 MIDLER RAMP DR W                              ,    ,-76.105477729414,43.0553679108416,2133
-76.1289064347623,43.0240031041698,267             ,SNOW & ICE,2017/03/13 05:43:25+00,2017/03/13 05:43:25+00,1285 E COLVIN ST SYRACUSE 13210                   ,    Stop Moving,-76.1289064347623,43.0240031041698,2134
-76.1033707297087,43.0689744134231,208             ,SNOW & ICE,2017/03/13 05:43:27+00,2017/03/13 05:43:27+00,3111-15 JAMES ST                                  ,    Spreader Off,-76.1033707297087,43.0689744134231,2135
-76.1737951514554,43.053605707873,285             ,SNOW & ICE,2017/03/13 05:43:28+00,2017/03/13 05:43:29+00,1075-77 GENESEE ST W & LIBERTY ST                 ,    Stop Moving,-76.1737951514554,43.053605707873,2136
-76.1515967462624,43.0814821138531,216             ,SNOW & ICE,2017/03/13 05:43:32+00,2017/03/13 05:43:32+00,1403 LEMOYNE AVE & MARTIN ST                      ,    ,-76.1515967462624,43.0814821138531,2137
-76.1737256514398,43.0537021078934,285             ,SNOW & ICE,2017/03/13 05:43:33+00,2017/03/13 05:43:33+00,1075-77 GENESEE ST W & LIBERTY ST                 ,    Spreader Off,-76.1737256514398,43.0537021078934,2138
-76.1516389462687,43.0813792138325,216             ,SNOW & ICE,2017/03/13 05:43:35+00,2017/03/13 05:43:35+00,1349 LEMOYNE AVE & MARTIN ST                      ,    ,-76.1516389462687,43.0813792138325,2139
-76.119265932819,43.0404892075739,286             ,SNOW & ICE,2017/03/13 05:43:37+00,2017/03/13 05:43:38+00,548 WESTCOTT ST TO BEECH ST S                     ,    ,-76.119265932819,43.0404892075739,2140
-76.1027679295065,43.0688847134299,208             ,SNOW & ICE,2017/03/13 05:43:38+00,2017/03/13 05:43:39+00,3116-30 JAMES ST & HOMECROFT RD                   ,    ,-76.1027679295066,43.0688847134299,2141
-76.1626194466186,43.0367914052163,283             ,SNOW & ICE,2017/03/13 05:43:39+00,2017/03/13 05:43:39+00,700-14 ONONDAGA ST W                              ,    ,-76.1626194466186,43.0367914052164,2142
-76.1731631512579,43.053711407917,285             ,SNOW & ICE,2017/03/13 05:43:40+00,2017/03/13 05:43:40+00,1066 GENESEE ST W                                 ,    Start Moving,-76.1731631512579,43.053711407917,2143
-76.1081057287935,43.0348631069709,263             ,SNOW & ICE,2017/03/13 05:43:47+00,2017/03/13 05:43:47+00,1610 EUCLID AVE                                   ,    Spreader On,-76.1081057287935,43.0348631069709,2144
-76.1113314313181,43.0554286106265,179             ,SNOW & ICE,2017/03/13 05:43:48+00,2017/03/13 05:43:49+00,1820 EB I 690 SYRACUSE 13210                      ,    ,-76.1113314313181,43.0554286106265,2145
-76.1025989294296,43.06857741338,208             ,SNOW & ICE,2017/03/13 05:43:52+00,2017/03/13 05:43:52+00,3116-30 JAMES ST & HOMECROFT RD                   ,    Stop Moving,-76.1025989294296,43.06857741338,2146
-76.1287819347213,43.023994104173,267             ,SNOW & ICE,2017/03/13 05:43:52+00,2017/03/13 05:43:52+00,1291 E COLVIN ST SYRACUSE 13210                   ,    Start Moving,-76.1287819347213,43.023994104173,2147
-76.1087287305382,43.0563297108927,178             ,SNOW & ICE,2017/03/13 05:43:55+00,2017/03/13 05:41:48+00,2 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210    ,    ,-76.1087287305382,43.0563297108927,2148
-76.1709377499601,43.045720406535,210             ,SNOW & ICE,2017/03/13 05:43:57+00,2017/03/13 05:43:58+00,1035-37 FAYETTE ST W & GEDDES ST                  ,    Spreader Off,-76.1709377499601,43.045720406535,2149
-76.170938949966,43.0457962065489,210             ,SNOW & ICE,2017/03/13 05:44:00+00,2017/03/13 05:44:01+00,1035-37 FAYETTE ST W & GEDDES ST                  ,    Stop Moving,-76.170938949966,43.0457962065489,2150
-76.1537357468596,43.0801366135231,216             ,SNOW & ICE,2017/03/13 05:44:05+00,2017/03/13 05:44:05+00,1201 LEMOYNE AVE & SEVENTH NOR                    ,    ,-76.1537357468596,43.0801366135231,2151
-76.102550129416,43.0686086133877,208             ,SNOW & ICE,2017/03/13 05:44:06+00,2017/03/13 05:44:07+00,3116-30 JAMES ST & HOMECROFT RD                   ,    Spreader On,-76.102550129416,43.0686086133877,2152
-76.1096781290327,43.031088106216,263             ,SNOW & ICE,2017/03/13 05:38:37+00,2017/03/13 05:38:37+00,1331 BROAD ST                                     ,    Spreader Off,-76.1096781290327,43.031088106216,2153
-76.1112902313009,43.0553746106181,216             ,SNOW & ICE,2017/03/13 05:21:32+00,2017/03/13 05:21:32+00,1239 CANAL ST SYRACUSE 13210                      ,    Stop Moving,-76.1112902313009,43.0553746106181,2154
-76.1192602328186,43.0405097075778,286             ,SNOW & ICE,2017/03/13 05:46:37+00,2017/03/13 05:46:38+00,548 WESTCOTT ST TO BEECH ST S                     ,    ,-76.1192602328186,43.0405097075778,2155
-76.1512181450498,43.0663681110923,283             ,SNOW & ICE,2017/03/13 05:51:22+00,2017/03/13 05:51:22+00,513 POND ST                                       ,    ,-76.1512181450498,43.0663681110923,2156
-76.1078264290924,43.0402864079788,263             ,SNOW & ICE,2017/03/13 05:25:55+00,2017/03/13 05:25:55+00,118 RAMSEY AVE                                    ,    Spreader On,-76.1078264290924,43.0402864079788,2157
-76.1706036504129,43.0535086079789,285             ,SNOW & ICE,2017/03/13 05:44:07+00,2017/03/13 05:44:08+00,1000-08 GENESEE ST W & GEDDES ST                  ,    ,-76.1706036504129,43.0535086079789,2158
